timestamp,layout.data_offset,data
1742665611963260584,0,"array('i', [53041, 58981])"
1742665612013205177,0,"array('i', [53224, 59166])"
1742665612063300621,0,"array('i', [53408, 59349])"
1742665612113213769,0,"array('i', [53590, 59532])"
1742665612163221010,0,"array('i', [53772, 59715])"
1742665612213206584,0,"array('i', [53953, 59897])"
1742665612263204825,0,"array('i', [54135, 60080])"
1742665612303206695,0,"array('i', [54317, 60263])"
1742665612353277232,0,"array('i', [54500, 60447])"
1742665612403208917,0,"array('i', [54683, 60631])"
1742665612453364195,0,"array('i', [54865, 60815])"
1742665612503568491,0,"array('i', [55048, 60998])"
1742665612553166454,0,"array('i', [55230, 61181])"
1742665612603227473,0,"array('i', [55412, 61363])"
1742665612653145232,0,"array('i', [55593, 61544])"
1742665612703422676,0,"array('i', [55774, 61726])"
1742665612753211787,0,"array('i', [55956, 61909])"
1742665612803217917,0,"array('i', [56138, 62093])"
1742665612853255491,0,"array('i', [56322, 62278])"
1742665612903223195,0,"array('i', [56505, 62462])"
1742665612953381676,0,"array('i', [56688, 62646])"
1742665613003223695,0,"array('i', [56871, 62829])"
1742665613053208787,0,"array('i', [57053, 63011])"
1742665613103247639,0,"array('i', [57235, 63192])"
1742665613153190084,0,"array('i', [57416, 63374])"
1742665613193165380,0,"array('i', [57598, 63556])"
1742665613243258306,0,"array('i', [57781, 63740])"
1742665613293171824,0,"array('i', [57964, 63924])"
1742665613343338769,0,"array('i', [58147, 64108])"
1742665613393209232,0,"array('i', [58330, 64293])"
1742665613443196769,0,"array('i', [58513, 64477])"
1742665613493280787,0,"array('i', [58696, 64661])"
1742665613543218583,0,"array('i', [58878, 64844])"
1742665613593212657,0,"array('i', [59061, 65027])"
1742665613643201287,0,"array('i', [59243, 65210])"
1742665613693170250,0,"array('i', [59425, 65393])"
1742665613743242250,0,"array('i', [59609, 41])"
1742665613793169824,0,"array('i', [59792, 224])"
1742665613843231583,0,"array('i', [59975, 408])"
1742665613893185009,0,"array('i', [60157, 591])"
1742665613943208787,0,"array('i', [60340, 774])"
1742665613993220009,0,"array('i', [60522, 956])"
1742665614043216176,0,"array('i', [60704, 1138])"
1742665614083217787,0,"array('i', [60885, 1320])"
1742665614133331842,0,"array('i', [61067, 1502])"
1742665614183277120,0,"array('i', [61250, 1686])"
1742665614233227861,0,"array('i', [61433, 1870])"
1742665614283226490,0,"array('i', [61616, 2054])"
1742665614333312935,0,"array('i', [61799, 2238])"
1742665614383282027,0,"array('i', [61982, 2421])"
1742665614433288286,0,"array('i', [62164, 2604])"
1742665614483261194,0,"array('i', [62346, 2786])"
1742665614533438583,0,"array('i', [62528, 2968])"
1742665614583297268,0,"array('i', [62710, 3150])"
1742665614633278527,0,"array('i', [62892, 3332])"
1742665614683229416,0,"array('i', [63075, 3517])"
1742665614733233064,0,"array('i', [63258, 3701])"
1742665614783383601,0,"array('i', [63441, 3885])"
1742665614833219453,0,"array('i', [63624, 4069])"
1742665614883513157,0,"array('i', [63807, 4253])"
1742665614933273527,0,"array('i', [63990, 4436])"
1742665614973198694,0,"array('i', [64173, 4617])"
1742665615023816823,0,"array('i', [64356, 4799])"
1742665615073241175,0,"array('i', [64538, 4980])"
1742665615123261712,0,"array('i', [64721, 5162])"
1742665615173260008,0,"array('i', [64905, 5346])"
1742665615223122767,0,"array('i', [65088, 5529])"
1742665615273276545,0,"array('i', [65271, 5712])"
1742665615323166841,0,"array('i', [65454, 5895])"
1742665615373254082,0,"array('i', [101, 6077])"
1742665615423259786,0,"array('i', [282, 6258])"
1742665615473229138,0,"array('i', [462, 6436])"
1742665615523480119,0,"array('i', [636, 6610])"
1742665615573235064,0,"array('i', [804, 6779])"
1742665615623194323,0,"array('i', [964, 6940])"
1742665615673226378,0,"array('i', [1115, 7092])"
1742665615723262712,0,"array('i', [1256, 7235])"
1742665615773396156,0,"array('i', [1386, 7367])"
1742665615813256286,0,"array('i', [1445, 7547])"
1742665615863212360,0,"array('i', [1201, 7998])"
1742665615913485841,0,"array('i', [910, 8454])"
1742665615963251563,0,"array('i', [601, 8894])"
1742665616013157508,0,"array('i', [278, 9326])"
1742665616063269952,0,"array('i', [65482, 9754])"
1742665616113248471,0,"array('i', [65142, 10175])"
1742665616163500267,0,"array('i', [64793, 10589])"
1742665616213217952,0,"array('i', [64436, 10998])"
1742665616263226322,0,"array('i', [64073, 11402])"
1742665616313285137,0,"array('i', [63704, 11800])"
1742665616363228989,0,"array('i', [63332, 12194])"
1742665616413324507,0,"array('i', [62960, 12585])"
1742665616463346970,0,"array('i', [62586, 12972])"
1742665616513295526,0,"array('i', [62211, 13358])"
1742665616563244489,0,"array('i', [61832, 13742])"
1742665616613161118,0,"array('i', [61450, 14128])"
1742665616663270193,0,"array('i', [61066, 14513])"
1742665616703434748,0,"array('i', [60683, 14897])"
1742665616753225730,0,"array('i', [60301, 15279])"
1742665616803216341,0,"array('i', [59920, 15660])"
1742665616853268970,0,"array('i', [59536, 16041])"
1742665616903196322,0,"array('i', [59152, 16423])"
1742665616953225396,0,"array('i', [58768, 16804])"
